,SRR4425681,SRR4425689,SRR4425686,SRR4425695,SRR4425687,SRR4425688,SRR4425694,SRR4425690,SRR4425683,SRR4425685,SRR4425656,SRR4425684,SRR4425692,SRR4425691,SRR4425696,SRR4425682
MEG_1541|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_816|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2813|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,151,0,0,0,0,0,88,145,0,115,0,0,0,0
MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1605|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1840|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_353|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,265,0,269,80,0,0,0,0,159,460,0,367,0,0,193,273
MEG_4764|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,42,0,0,0,0,0,0,0,0,17,0,0,0,15
MEG_3005|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
MEG_779|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4729|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_221|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3126|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3099|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4037|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,26,0,0,0,0,0,0,18,0,13,0,0,0,0
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2472|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,38,0,44,0,0,0,0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,314,0,1471,218,0,0,0,37,529,297,0,699,0,0,299,399
MEG_4731|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7500|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_106|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_279|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,216,0,1205,172,0,0,0,42,436,215,0,515,0,0,217,312
MEG_2576|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,0,0,20,0,0,0,0,0,19,43,0,96,0,0,0,0
MEG_6109|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
MEG_7127|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,153,0,0,0,0,0,0,0,0,68,0,0,0,0
MEG_957|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7411|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_926|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,41,0,295,32,0,0,0,0,78,43,0,137,0,0,72,83
MEG_1930|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5154|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,93,6,525,61,0,0,0,14,210,88,0,260,0,0,67,156
MEG_2752|Drugs|MLS|Macrolide_esterases|EREB,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,43,0,247,39,0,0,0,0,96,33,0,108,0,0,55,88
MEG_2941|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7485|Drugs|Glycopeptides|VanO-type_regulator|VANRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7090|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0,0,324,0,0,0,0,0,221,284,0,149,0,0,0,0
MEG_7676|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2553|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2914|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,38,0,242,45,0,0,0,10,53,50,0,96,0,0,44,65
MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_319|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,193,12,1104,197,0,0,0,21,421,211,0,504,0,0,226,330
MEG_3101|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3013|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0
MEG_2061|Metals|Copper_resistance|Copper_resistance_protein|COPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4046|Drugs|MLS|Macrolide_phosphotransferases|MPHH,0,0,98,0,0,0,0,0,142,361,0,301,0,0,0,0
MEG_865|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_873|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_947|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7475|Drugs|Glycopeptides|VanD-type_regulator|VANRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,351,0,1919,293,0,0,0,0,667,359,0,949,0,0,334,507
MEG_5175|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
MEG_7663|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3120|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,122,0,73,0,0,0,0
MEG_343|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,130,0,645,0,0,0,0,0,280,83,0,116,0,0,172,160
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,43,0,452,45,0,0,0,11,146,62,0,101,0,0,96,130
MEG_3538|Drugs|betalactams|Class_D_betalactamases|LCR,0,0,0,0,0,0,10,0,0,0,0,0,21,0,0,0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,41,0,258,0,0,0,0,0,90,52,0,134,0,0,0,70
MEG_2146|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7394|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,941,189,294,424,657,140,0,613,599,207,0,62,0,0,1197,1242
MEG_230|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_932|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3435|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2856|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7208|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1213,0,0,518,0,0,0,0,0,0,0,0,0,0,1080,1347
MEG_141|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6918|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3119|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5176|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3096|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,53,0,0,0,0,0,17,0,0,0,0,0,0,0
MEG_4042|Drugs|MLS|Macrolide_phosphotransferases|MPHE,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0
MEG_6824|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_218|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_225|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,64,0,608,74,0,0,0,0,226,110,0,230,0,0,128,113
MEG_960|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,175,0,917,116,0,0,0,24,318,137,0,326,0,0,155,226
MEG_235|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6024|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,59,7,243,28,0,0,0,6,93,57,0,102,0,0,61,82
MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8205,2049,13978,2900,8420,3324,1712,7006,7583,12077,1958,11165,1722,799,6657,9682
MEG_1553|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,74,0,425,73,0,6,0,14,133,87,0,222,0,0,70,108
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6715|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4765|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MEG_5843|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7236|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1197,0,0,548,168,0,0,235,0,0,0,0,0,0,1004,1341
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801
MEG_7654|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_296|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7538|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,275,0,1349,243,0,34,0,50,461,254,0,530,0,0,267,334
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
MEG_5840|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2549|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,98,0,0,0,0,0,0,96,0,53,0,0,0,0
MEG_2142|Metals|Copper_resistance|Copper_resistance_protein|CTPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_130|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1191|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1029,164,217,366,496,236,0,592,189,51,0,31,0,0,965,1057
MEG_2466|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2645|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,129,0,583,84,0,0,0,0,138,105,0,286,0,0,126,169
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,100,0,521,83,0,0,0,0,166,59,0,168,0,0,119,134
MEG_1742|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1029,70,459,536,262,78,0,293,241,439,0,162,0,0,1041,1152
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1614|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4065|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,228,0,0,0,82,0,148,437,0,491,114,0,0,0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,113,0,571,75,0,0,0,0,233,95,0,207,0,0,108,143
MEG_6554|Drugs|betalactams|Class_B_betalactamases|SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6136|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOBL|RequiresSNPConfirmation,0,0,602,0,0,0,0,0,333,582,0,0,0,0,0,0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
MEG_4533|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7532|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,59,0,363,43,0,0,0,0,104,55,0,157,0,0,84,137
MEG_3249|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4039|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,44,0,0,0,0,0,41,23,0,38,0,0,0,0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,120,0,839,129,0,0,0,16,266,152,0,356,0,0,154,238
MEG_752|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7367|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1663|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_921|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6523|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3130|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,691,98,1406,418,374,64,0,365,542,1271,0,376,0,0,970,954
MEG_4791|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,846,590,38,454,1850,854,0,2012,85,0,0,0,0,0,1089,2032
MEG_2489|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4770|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,0,0,0,0,34,0,0,0,25,0,50,21,0,0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,19930,4671,27159,7241,17438,5723,4239,14179,16759,20777,4853,19100,4444,1919,18483,22941
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8619,2877,14698,3601,10168,3751,2844,8624,7684,9504,3066,8368,3283,1185,7549,10510
MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,51,0,0,0,116,0,0,49,0,0,0,0,0,0,42,113
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,24,3,197,29,0,0,0,6,48,30,0,70,0,0,46,73
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,19,0,0,0,0,0,0,40,0,22,0,0,0,0
MEG_2042|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,180,0,255,70,0,0,0,0,35,29,28,240,25,0,19,88
MEG_4416|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2795|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,420,0,311,191,0,0,0,0,200,381,0,387,0,0,308,479
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2647|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFRIII|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4868|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0,0,206,0,0,0,0,0,137,0,0,0,0,0,0,0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
